date,facility_id,facility_name,region,facility_type,scope1_tonnes,scope2_location_tonnes,scope2_market_tonnes,scope3_tonnes,total_emissions,electricity_mwh,renewable_pct,year,month,year_month,revenue_millions,headcount,square_feet,server_count,intensity_per_revenue,intensity_per_employee
2020-10-27,MFG-VN-001,Vietnam Manufacturing,APAC,Manufacturing,529.5246528529414,1322.9850164765337,595.3432574144401,5590.231195585664,6715.099105853045,3242.6103345013084,55.00000000000001,2020,10,2020-10,86.6377286861329,516,299223,53,77.51,13.01
2020-10-27,OFF-CA-001,San Francisco Office,US-West,Office,20.00765125110541,285.5465063796983,128.49592787086422,765.7209484485013,914.224527570471,815.8471610848524,55.00000000000001,2020,10,2020-10,9.93745402076478,1024,199013,104,92.0,0.89
2020-10-27,OFF-DE-001,Berlin Office,EU,Office,19.420702289394125,245.43423077250907,110.44540384762907,757.4097610318619,887.275867168885,831.9804432966409,55.00000000000001,2020,10,2020-10,10.809361864617035,1041,201344,100,82.08,0.85
2020-10-27,OFF-NY-001,New York Office,US-East,Office,18.84968796501847,330.59385752589105,148.76723588665095,889.1468030496177,1056.763726901287,856.4607707924638,55.00000000000001,2020,10,2020-10,10.256200820549617,1030,201848,108,103.04,1.03
2020-10-27,OFF-SG-001,Singapore Office,APAC,Office,19.20909846976657,323.25629448504634,145.46533251827083,888.1182807004749,1052.7927116885123,792.2948394241332,55.00000000000001,2020,10,2020-10,10.791771804975165,1035,199712,102,97.56,1.02
2020-10-27,OFF-TX-001,Austin Office,US-Central,Office,18.809226766685544,333.4388543217441,150.04748444478483,861.7604575622527,1030.617168773723,854.9714213378054,55.00000000000001,2020,10,2020-10,10.254863435169257,1033,200414,107,100.5,1.0
2020-10-27,OFF-UK-001,London Office,EU,Office,22.699817930159227,252.3654480237821,113.56445161070194,892.1882133940709,1028.452482934932,855.4760949958716,55.00000000000001,2020,10,2020-10,10.221339125736279,1060,199333,103,100.62,0.97
2020-10-27,OFF-WA-001,Seattle Campus,US-West,Office,22.69207630933822,301.7454383845562,135.7854472730503,890.4283613257786,1048.905884908167,862.129823955875,55.00000000000001,2020,10,2020-10,10.422318206643665,1044,200279,109,100.64,1.0
2020-11-26,DC-CA-001,California Data Center,US-West,Data Center,168.66559958182097,7426.480359511886,3304.7837599827894,2396.2750543965226,5869.724413961133,21218.515312891104,55.49999999999999,2020,11,2020-11,54.20200786078129,209,503745,10526,108.29,28.08
2020-11-26,DC-IE-001,Dublin Data Center,EU,Data Center,145.40586591265665,5891.720969445086,2621.8158314030634,2605.498544691785,5372.720242007505,19971.93548964436,55.49999999999999,2020,11,2020-11,54.873000584892054,210,498379,10843,97.91,25.58
2020-11-26,DC-JP-001,Tokyo Data Center,APAC,Data Center,168.8653201845364,8366.068089936502,3722.9003000217435,2758.020021472269,6649.785641678549,20505.068847883584,55.49999999999999,2020,11,2020-11,49.978562712387145,212,501662,10127,133.05,31.37
2020-11-26,DC-NL-001,Amsterdam Data Center,EU,Data Center,160.67451299833738,6044.891366685466,2689.9766581750328,2545.608720002749,5396.25989117612,20491.15717520497,55.49999999999999,2020,11,2020-11,50.69709540714901,205,498766,9983,106.44,26.32
2020-11-26,DC-OR-001,Oregon Data Center,US-West,Data Center,171.11266889599204,7083.5595723260685,3152.184009685101,2502.102074072834,5825.398752653928,20238.74163521734,55.49999999999999,2020,11,2020-11,50.466135901986455,206,496418,10239,115.43,28.28
2020-11-26,DC-SG-001,Singapore Data Center,APAC,Data Center,164.5369005997099,8512.574806489723,3788.0957888879275,2728.1089861951555,6680.741675682793,20864.153937474814,55.49999999999999,2020,11,2020-11,54.14462230094153,209,500839,10394,123.39,31.97
2020-11-26,DC-TX-001,Texas Data Center,US-Central,Data Center,148.01941585694382,7972.008803808575,3547.543917694816,2724.634054399861,6420.197387951621,20441.04821489378,55.49999999999999,2020,11,2020-11,50.71005584885053,212,504514,10786,126.61,30.28
2020-11-26,DC-VA-001,Virginia Data Center,US-East,Data Center,151.57032855464956,7998.855294308409,3559.4906059672426,2393.5768528098606,6104.637787331752,20722.423042249764,55.49999999999999,2020,11,2020-11,50.246924867155954,212,500749,10239,121.49,28.8
2020-11-26,DC-VA-002,Virginia Data Center 2,US-East,Data Center,150.95193770709997,8370.60929879069,3724.9211379618578,2453.8535738308456,6329.726649499804,21685.516318110596,55.49999999999999,2020,11,2020-11,51.27729042338315,207,495127,10969,123.44,30.58
2020-11-26,MFG-CN-001,Shenzhen Manufacturing,APAC,Manufacturing,472.159378801727,1325.463738228622,589.8313635117369,5449.767384650004,6511.7581269634675,3248.6856329132897,55.49999999999999,2020,11,2020-11,80.3883420132093,514,301068,53,81.0,12.67
2020-11-26,MFG-MX-001,Tijuana Manufacturing,US-Central,Manufacturing,554.7300446876873,1197.977468690799,533.0999735674056,5462.776756230865,6550.606774485958,3071.737099207177,55.49999999999999,2020,11,2020-11,85.44794970249333,514,300301,51,76.66,12.74
2020-11-26,MFG-PL-001,Poland Manufacturing,EU,Manufacturing,519.8906805163712,965.9914630954189,429.8662010774615,5118.378385161206,6068.135266755039,3274.547332526844,55.49999999999999,2020,11,2020-11,84.67487873352538,521,299597,52,71.66,11.65
2020-11-26,MFG-VN-001,Vietnam Manufacturing,APAC,Manufacturing,529.0681872723093,1269.210138937432,564.7985118271573,5483.822412457424,6577.689111556891,3110.809164062334,55.49999999999999,2020,11,2020-11,87.23971785352043,527,301422,52,75.4,12.48
2020-11-26,OFF-CA-001,San Francisco Office,US-West,Office,20.018943620038595,297.1041622313858,132.2113521929667,886.1232697325742,1038.3535655455794,848.8690349468167,55.49999999999999,2020,11,2020-11,10.405320478118387,1039,199910,104,99.79,1.0
2020-11-26,OFF-DE-001,Berlin Office,EU,Office,19.721876166193987,247.49961806991115,110.13733004111047,820.206080311995,950.0652865192994,838.9817561691904,55.49999999999999,2020,11,2020-11,10.29970558207258,1037,200520,105,92.24,0.92
2020-11-26,OFF-NY-001,New York Office,US-East,Office,20.312697526372627,325.53678369170547,144.86386874280896,799.936508898679,965.1130751678606,843.3595432427602,55.49999999999999,2020,11,2020-11,10.303932716843379,1029,198086,103,93.66,0.94
2020-11-26,OFF-SG-001,Singapore Office,APAC,Office,22.499111426433487,334.42120087620964,148.8174343899133,906.2030906840795,1077.5196365004263,819.6598060691414,55.49999999999999,2020,11,2020-11,10.054100130022135,1058,198412,104,107.17,1.02
2020-11-26,OFF-TX-001,Austin Office,US-Central,Office,21.094883087406373,328.4011239959356,146.13850017819138,861.6210823822987,1028.8544656478964,842.0541640921426,55.49999999999999,2020,11,2020-11,10.287253745392121,1039,201926,104,100.01,0.99
2020-11-26,OFF-UK-001,London Office,EU,Office,20.250512306812993,256.7994642659501,114.27576159834781,820.1255021894211,954.6517760945819,870.5066585286445,55.49999999999999,2020,11,2020-11,10.60311624779616,1027,201328,103,90.04,0.93
2020-11-26,OFF-WA-001,Seattle Campus,US-West,Office,21.187967901270838,302.8134826602699,134.75199978382014,810.8944458731584,966.8344135582494,865.1813790293427,55.49999999999999,2020,11,2020-11,10.161462505137083,1033,200078,106,95.15,0.94
2020-12-26,DC-CA-001,California Data Center,US-West,Data Center,156.86192441586832,7538.729603849709,3317.041025693872,2476.307477461139,5950.210427570879,21539.227439570597,55.99999999999999,2020,12,2020-12,52.16293398476003,208,498808,10174,114.07,28.61
2020-12-26,DC-IE-001,Dublin Data Center,EU,Data Center,178.80569054739007,6380.068526851686,2807.2301518147424,2871.605633144862,5857.6414755069945,21627.350938480293,55.99999999999999,2020,12,2020-12,51.196518150698026,212,504979,10976,114.41,27.63
2020-12-26,DC-JP-001,Tokyo Data Center,APAC,Data Center,163.94285534959346,8394.941176387274,3693.774117610401,2710.2854675814688,6568.002440541463,20575.83621663548,55.99999999999999,2020,12,2020-12,51.409773545920565,210,495963,10573,127.76,31.28
2020-12-26,DC-NL-001,Amsterdam Data Center,EU,Data Center,181.62636428862126,6098.447256033416,2683.3167926547035,2573.516716110702,5438.4598730540265,20672.70256282514,55.99999999999999,2020,12,2020-12,51.658827904688025,211,501635,10454,105.28,25.77
2020-12-26,DC-OR-001,Oregon Data Center,US-West,Data Center,163.78680115086658,7262.926253106007,3195.687551366643,2517.8511659744313,5877.325518491942,20751.217866017163,55.99999999999999,2020,12,2020-12,53.73595926269774,214,503134,10935,109.37,27.46
2020-12-26,DC-SG-001,Singapore Data Center,APAC,Data Center,157.05987859045354,8670.606325847013,3815.066783372686,2744.0215095153094,6716.1481714784495,21251.486092762287,55.99999999999999,2020,12,2020-12,50.91484111009524,212,498182,10236,131.91,31.68
2020-12-26,DC-TX-001,Texas Data Center,US-Central,Data Center,183.12956216680507,8390.249409966314,3691.709740385179,2519.733797161265,6394.573099713249,21513.460025554654,55.99999999999999,2020,12,2020-12,50.33249768053576,210,503270,10899,127.05,30.45
2020-12-26,DC-VA-001,Virginia Data Center,US-East,Data Center,177.68225797079668,8332.995625293095,3666.518075128962,2824.512272871254,6668.7126059710135,21588.071568116826,55.99999999999999,2020,12,2020-12,54.820772814030796,210,499825,10314,121.65,31.76
2020-12-26,DC-VA-002,Virginia Data Center 2,US-East,Data Center,167.23619130008606,7861.5131946924685,3459.0658056646866,2833.940936063623,6460.242933028396,20366.61449402194,55.99999999999999,2020,12,2020-12,54.42544018275251,211,500181,10035,118.7,30.62
2020-12-26,MFG-CN-001,Shenzhen Manufacturing,APAC,Manufacturing,583.754389283843,1297.0960781733718,570.7222743962836,4891.429702175564,6045.906365855691,3179.1570543464995,55.99999999999999,2020,12,2020-12,84.34130196839637,516,300534,51,71.68,11.72
2020-12-26,MFG-MX-001,Tijuana Manufacturing,US-Central,Manufacturing,569.7479475870892,1179.904309438168,519.157896152794,4900.451612521935,5989.357456261819,3025.3956652260717,55.99999999999999,2020,12,2020-12,84.72789291260187,532,302849,53,70.69,11.26
2020-12-26,MFG-PL-001,Poland Manufacturing,EU,Manufacturing,537.571828660122,962.6529775568926,423.5673101250328,5625.883575357879,6587.022714143033,3263.230432396246,55.99999999999999,2020,12,2020-12,82.9469643095564,526,300347,52,79.41,12.52
2020-12-26,MFG-VN-001,Vietnam Manufacturing,APAC,Manufacturing,573.2861496286484,1278.2799461213692,562.4431762934025,5739.822234814008,6875.551560736059,3133.039083630807,55.99999999999999,2020,12,2020-12,87.7313118189288,532,301314,54,78.37,12.92
2020-12-26,OFF-CA-001,San Francisco Office,US-West,Office,20.906106000080648,303.6809338603076,133.61961089853537,884.1328811042521,1038.658598002868,867.6598110294503,55.99999999999999,2020,12,2020-12,10.071715417761904,1068,199991,102,103.13,0.97
2020-12-26,OFF-DE-001,Berlin Office,EU,Office,23.986642703906302,241.0725477901621,106.07192102767134,825.7719748666547,955.8305385982324,817.1950772547868,55.99999999999999,2020,12,2020-12,10.523061498486157,1070,199090,107,90.83,0.89
2020-12-26,OFF-NY-001,New York Office,US-East,Office,21.437698457237556,336.76037054452,148.17456303958883,764.9267858162385,934.5390473130649,872.4361931205182,55.99999999999999,2020,12,2020-12,10.94884629370156,1048,201912,102,85.36,0.89
2020-12-26,OFF-SG-001,Singapore Office,APAC,Office,21.63564243144481,355.54028927942073,156.43772728294513,919.688784471415,1097.762154185805,871.4222776456392,55.99999999999999,2020,12,2020-12,10.367183170822132,1037,199153,108,105.89,1.06
2020-12-26,OFF-TX-001,Austin Office,US-Central,Office,23.78678528619414,330.33065175071863,145.34548677031623,918.6738439935193,1087.8061160500297,847.0016711556888,55.99999999999999,2020,12,2020-12,10.032337577592822,1049,200805,106,108.43,1.04
2020-12-26,OFF-UK-001,London Office,EU,Office,22.401018101743542,254.38215460824443,111.92814802762757,762.0342091568912,896.3633752862622,862.3123885025235,55.99999999999999,2020,12,2020-12,10.285041263949672,1057,198371,106,87.15,0.85
2020-12-26,OFF-WA-001,Seattle Campus,US-West,Office,24.661790922873013,283.98942109027394,124.95534527972055,892.0457825699683,1041.6629187725619,811.3983459722112,55.99999999999999,2020,12,2020-12,10.33179053590294,1037,199688,109,100.82,1.0
2021-01-25,DC-CA-001,California Data Center,US-West,Data Center,188.37736957388097,7574.717835322942,3295.00225836548,2500.457981436287,5983.837609375648,21642.05095806555,56.49999999999999,2021,01,2021-01,50.522144536854604,211,504830,10940,118.44,28.36
2021-01-25,DC-IE-001,Dublin Data Center,EU,Data Center,176.04348379951355,6437.154737307074,2800.1623107285777,2645.488198912119,5621.693993440211,21820.86351629517,56.49999999999999,2021,01,2021-01,51.505153295821614,210,496247,10886,109.15,26.77
2021-01-25,DC-JP-001,Tokyo Data Center,APAC,Data Center,165.8684255279075,8518.130271945503,3705.3866682962944,2400.28204417504,6271.537137999242,20877.770274376235,56.49999999999999,2021,01,2021-01,50.625389308371105,209,497240,10964,123.88,30.01
2021-01-25,DC-NL-001,Amsterdam Data Center,EU,Data Center,169.16530717325963,6443.1655438860535,2802.7770115904336,2805.1581217783455,5777.100440542039,21841.239131817132,56.49999999999999,2021,01,2021-01,53.81108034148048,211,497258,10781,107.36,27.38
2021-01-25,DC-OR-001,Oregon Data Center,US-West,Data Center,161.60502899522652,7141.907272837045,3106.7296636841147,2476.524503993733,5744.859196673075,20405.449350962987,56.49999999999999,2021,01,2021-01,51.52311377615175,209,503488,10366,111.5,27.49
2021-01-25,DC-SG-001,Singapore Data Center,APAC,Data Center,182.82668004937133,9002.709773858896,3916.1787516286204,2891.789183330596,6990.794615008588,22065.4651320071,56.49999999999999,2021,01,2021-01,52.023752427300444,209,495226,10291,134.38,33.45
2021-01-25,DC-TX-001,Texas Data Center,US-Central,Data Center,175.34080068921008,8047.708365714587,3500.7531390858458,2684.879723621296,6360.973663396351,20635.149655678426,56.49999999999999,2021,01,2021-01,51.079835694176545,209,499268,10212,124.53,30.44
2021-01-25,DC-VA-001,Virginia Data Center,US-East,Data Center,174.00013450557694,8488.322675879801,3692.420364007714,2542.2630815329367,6408.683580046228,21990.473253574615,56.49999999999999,2021,01,2021-01,54.732025301793875,210,501669,10942,117.09,30.52
2021-01-25,DC-VA-002,Virginia Data Center 2,US-East,Data Center,188.72860954291144,8071.037280590908,3510.9012170570454,2532.5407042661,6232.170530866057,20909.423006712197,56.49999999999999,2021,01,2021-01,55.2529477649369,212,497814,10930,112.79,29.4
2021-01-25,MFG-CN-001,Shenzhen Manufacturing,APAC,Manufacturing,556.8158635463504,1234.912122753617,537.1867733978235,5543.618270635052,6637.620907579226,3026.745398905924,56.49999999999999,2021,01,2021-01,87.32702050892975,530,297452,50,76.01,12.52
2021-01-25,MFG-MX-001,Tijuana Manufacturing,US-Central,Manufacturing,555.787911784996,1184.1273421190845,515.0953938218018,4945.937768080418,6016.821073687216,3036.2239541514987,56.49999999999999,2021,01,2021-01,86.1565664014382,519,302358,53,69.84,11.59
2021-01-25,MFG-PL-001,Poland Manufacturing,EU,Manufacturing,616.6708579032949,953.0388680087051,414.57190758378675,5210.25130512196,6241.494070609042,3230.6402305379834,56.49999999999999,2021,01,2021-01,84.51516283893075,518,297545,55,73.85,12.05
2021-01-25,MFG-VN-001,Vietnam Manufacturing,APAC,Manufacturing,627.5681943223913,1344.4099481444973,584.8183274428565,5213.833389449304,6426.219911214552,3295.122421922788,56.49999999999999,2021,01,2021-01,80.30102540586712,534,302580,51,80.03,12.03
2021-01-25,OFF-CA-001,San Francisco Office,US-West,Office,25.346993812663083,289.760556139346,126.04584192061553,830.8146651589705,982.2075008922491,827.8873032552743,56.49999999999999,2021,01,2021-01,10.503149077942103,1035,198324,109,93.52,0.95
2021-01-25,OFF-DE-001,Berlin Office,EU,Office,23.473338674357763,252.5217621450138,109.84696653308102,775.6301165447272,908.950421752166,856.0059733729282,56.49999999999999,2021,01,2021-01,10.065024269025246,1040,199392,105,90.31,0.87
2021-01-25,OFF-NY-001,New York Office,US-East,Office,22.760349477785308,320.2733885791177,139.31892403191623,922.4163400604342,1084.4956135701357,829.7238046091131,56.49999999999999,2021,01,2021-01,10.101446008534676,1033,200034,109,107.36,1.05
2021-01-25,OFF-SG-001,Singapore Office,APAC,Office,21.691974989963853,332.4640786492445,144.62187421242137,841.3271086742718,1007.640957876657,814.8629378657954,56.49999999999999,2021,01,2021-01,10.45217786279911,1050,199954,100,96.4,0.96
2021-01-25,OFF-TX-001,Austin Office,US-Central,Office,21.120119478632105,334.24497248300855,145.39656303010875,790.6996064855757,957.2162889943165,857.0383909820731,56.49999999999999,2021,01,2021-01,10.657144274824512,1035,199316,105,89.82,0.92
2021-01-25,OFF-UK-001,London Office,EU,Office,24.541554168321866,251.08396105969675,109.2215230609681,902.8832595135225,1036.6463367428125,851.1320713888026,56.49999999999999,2021,01,2021-01,10.347915603075311,1066,200570,101,100.18,0.97
2021-01-25,OFF-WA-001,Seattle Campus,US-West,Office,24.986817659367116,303.9937283204082,132.23727181937758,896.3555010845193,1053.579590563264,868.5535094868806,56.49999999999999,2021,01,2021-01,10.654622695022853,1044,199258,102,98.88,1.01
2021-02-24,DC-CA-001,California Data Center,US-West,Data Center,190.61449299578308,7398.554285914796,3181.378342943363,2666.856339541627,6038.849175480773,21138.726531185133,56.99999999999999,2021,02,2021-02,51.63310269577859,211,497432,10426,116.96,28.62
2021-02-24,DC-IE-001,Dublin Data Center,EU,Data Center,184.53127976316378,6352.683873307209,2731.6540655221,2551.4336146287133,5467.618959913977,21534.52160443122,56.99999999999999,2021,02,2021-02,52.50722829093021,209,498838,10530,104.13,26.16
2021-02-24,DC-JP-001,Tokyo Data Center,APAC,Data Center,163.85801221864352,8563.371515553757,3682.2497516881162,2720.6523025314705,6566.76006643823,20988.655675376856,56.99999999999999,2021,02,2021-02,54.056033896545664,209,501855,10677,121.48,31.42
2021-02-24,DC-NL-001,Amsterdam Data Center,EU,Data Center,179.7618870269115,6004.678114509685,2582.0115892391646,2874.7834248504214,5636.556901116497,20354.841066134526,56.99999999999999,2021,02,2021-02,51.44897459479489,215,499596,10464,109.56,26.22
2021-02-24,DC-OR-001,Oregon Data Center,US-West,Data Center,180.47563463483246,7493.689402990731,3222.2864432860147,2599.857951363061,6002.6200292839085,21410.54115140209,56.99999999999999,2021,02,2021-02,50.82844908998368,212,500196,10774,118.1,28.31
2021-02-24,DC-SG-001,Singapore Data Center,APAC,Data Center,180.608473021673,8280.650550545919,3560.679736734746,2675.268453679045,6416.556663435464,20295.71213369098,56.99999999999999,2021,02,2021-02,50.52401495056236,211,498060,10553,127.0,30.41
2021-02-24,DC-TX-001,Texas Data Center,US-Central,Data Center,185.44213489390546,8199.410177702504,3525.746376412077,2683.2419840933394,6394.430495399321,21024.128660775652,56.99999999999999,2021,02,2021-02,51.9068324248612,213,496622,10372,123.19,30.02
2021-02-24,DC-VA-001,Virginia Data Center,US-East,Data Center,168.02841652286722,7784.106239829767,3347.1656831268,2744.15058052771,6259.344680177377,20166.078341527893,56.99999999999999,2021,02,2021-02,51.767449635552936,215,499920,10960,120.91,29.11
2021-02-24,DC-VA-002,Virginia Data Center 2,US-East,Data Center,171.05966709418482,8035.7796557890615,3455.3852519892966,2901.9810557684923,6528.425974851974,20818.082009816222,56.99999999999999,2021,02,2021-02,52.81119998233749,207,503045,10734,123.62,31.54
2021-02-24,MFG-CN-001,Shenzhen Manufacturing,APAC,Manufacturing,572.9440601762137,1334.1474934514556,573.683422184126,5648.310068548994,6794.937550909334,3269.969346694744,56.99999999999999,2021,02,2021-02,87.73563107974265,536,297909,51,77.45,12.68
2021-02-24,MFG-MX-001,Tijuana Manufacturing,US-Central,Manufacturing,622.9313551150179,1249.6556023722749,537.3519090200782,5801.709346954745,6961.992611089841,3204.245134287884,56.99999999999999,2021,02,2021-02,87.840546179136,538,298523,53,79.26,12.94
2021-02-24,MFG-PL-001,Poland Manufacturing,EU,Manufacturing,570.265390472369,945.5566024638229,406.5893390594439,4977.449316954405,5954.304046486218,3205.2766185214336,56.99999999999999,2021,02,2021-02,88.80571671670933,531,300702,54,67.05,11.21
2021-02-24,MFG-VN-001,Vietnam Manufacturing,APAC,Manufacturing,612.0160816578293,1253.7562986896187,539.1152084365361,5460.944650996492,6612.075941090858,3072.9321046314185,56.99999999999999,2021,02,2021-02,80.57369995911617,526,298527,53,82.06,12.57
2021-02-24,OFF-CA-001,San Francisco Office,US-West,Office,24.485402117767563,310.2185626009817,133.39398191842216,872.575922583942,1030.4553066201318,886.3387502885193,56.99999999999999,2021,02,2021-02,10.962239708232621,1067,200488,101,94.0,0.97
2021-02-24,OFF-DE-001,Berlin Office,EU,Office,23.693749551844714,254.72230005585186,109.53058902401631,864.2773957541596,997.5017343300206,863.4654239181419,56.99999999999999,2021,02,2021-02,10.170405558500299,1059,201196,109,98.08,0.94
2021-02-24,OFF-NY-001,New York Office,US-East,Office,21.463527428082898,325.68077232834065,140.0427321011865,772.1594409187217,933.6657004479911,843.73257079881,56.99999999999999,2021,02,2021-02,10.636455704470173,1048,201221,100,87.78,0.89
2021-02-24,OFF-SG-001,Singapore Office,APAC,Office,23.59064941046129,331.45479749317536,142.52556292206543,780.0337649398563,946.149977272383,812.3892095420965,56.99999999999999,2021,02,2021-02,10.615357192220557,1059,201807,103,89.13,0.89
2021-02-24,OFF-TX-001,Austin Office,US-Central,Office,21.665321299389916,321.32301066668174,138.16889458667316,867.0645550448864,1026.8987709309495,823.9051555555942,56.99999999999999,2021,02,2021-02,10.308066876866183,1065,200651,101,99.62,0.96
2021-02-24,OFF-UK-001,London Office,EU,Office,21.122111902922935,256.5612023052213,110.32131699124517,767.9205247208074,899.3639536149756,869.698990865157,56.99999999999999,2021,02,2021-02,10.613996755967273,1055,198367,106,84.73,0.85
2021-02-24,OFF-WA-001,Seattle Campus,US-West,Office,22.758785472221845,293.10079188005085,126.03334050842187,819.2191887353927,968.0113147160364,837.4308339430025,56.99999999999999,2021,02,2021-02,10.452015087898296,1066,198378,110,92.61,0.91
2021-03-26,DC-CA-001,California Data Center,US-West,Data Center,144.81044574185714,7284.582704249043,3095.9476493058437,2658.6425187336586,5899.400613781359,20813.093440711553,57.49999999999999,2021,03,2021-03,53.74867283292644,214,499635,11051,109.76,27.57
2021-03-26,DC-IE-001,Dublin Data Center,EU,Data Center,169.84646973537033,6569.362216312036,2791.9789419326157,2540.736145095301,5502.561556763287,22269.0244620747,57.49999999999999,2021,03,2021-03,54.278577067286044,208,501678,10179,101.38,26.45
2021-03-26,DC-JP-001,Tokyo Data Center,APAC,Data Center,159.02418512061516,8460.190265448682,3595.58086281569,2439.1757008551353,6193.780748791441,20735.760454531086,57.49999999999999,2021,03,2021-03,51.622716417688764,213,501254,10536,119.98,29.08
2021-03-26,DC-NL-001,Amsterdam Data Center,EU,Data Center,147.5240522738324,6058.674774394247,2574.936779117555,2635.0046835952276,5357.465514986615,20537.88059116694,57.49999999999999,2021,03,2021-03,54.53601232462203,208,502272,10497,98.24,25.76
2021-03-26,DC-OR-001,Oregon Data Center,US-West,Data Center,161.00765141289966,7482.0382263920355,3179.8662462166153,2778.5858260907394,6119.459723720254,21377.252075405817,57.49999999999999,2021,03,2021-03,54.484558635345266,209,499477,10745,112.32,29.28
2021-03-26,DC-SG-001,Singapore Data Center,APAC,Data Center,160.8619681538727,8894.253387984721,3780.057689893507,2511.3598611912635,6452.279519238643,21799.6406568253,57.49999999999999,2021,03,2021-03,55.39592718626396,211,496748,10662,116.48,30.58
2021-03-26,DC-TX-001,Texas Data Center,US-Central,Data Center,164.21283959485305,8630.36134327231,3667.903570890732,2737.615633107268,6569.732043592853,22129.13164941618,57.49999999999999,2021,03,2021-03,52.252763627362214,215,502472,10528,125.73,30.56
2021-03-26,DC-VA-001,Virginia Data Center,US-East,Data Center,174.11034065167613,7872.488864851631,3345.8077675619434,2664.0259440207474,6183.944052234367,20395.048872672618,57.49999999999999,2021,03,2021-03,54.92345084264747,214,501021,10281,112.59,28.9
2021-03-26,DC-VA-002,Virginia Data Center 2,US-East,Data Center,162.65291092298816,7975.7011481043355,3389.672987944343,2475.5170688329003,6027.842967700231,20662.438207524185,57.49999999999999,2021,03,2021-03,52.45851012240699,210,504063,10980,114.91,28.7
2021-03-26,MFG-CN-001,Shenzhen Manufacturing,APAC,Manufacturing,482.246947609431,1270.1199332262872,539.8009716211722,5395.5333880694725,6417.581307300075,3113.039052025214,57.49999999999999,2021,03,2021-03,84.55610226626943,538,302456,54,75.9,11.93
2021-03-26,MFG-MX-001,Tijuana Manufacturing,US-Central,Manufacturing,528.0072662440435,1196.0821405303736,508.33490972540886,5125.082930351138,6161.42510632059,3066.877283411214,57.49999999999999,2021,03,2021-03,81.46354080421153,530,302445,51,75.63,11.63
2021-03-26,MFG-PL-001,Poland Manufacturing,EU,Manufacturing,579.5568522182087,895.882448763613,380.75004072453555,4898.950529266835,5859.257422209579,3036.889656825807,57.49999999999999,2021,03,2021-03,80.7730845047343,530,302798,52,72.54,11.06
2021-03-26,MFG-VN-001,Vietnam Manufacturing,APAC,Manufacturing,532.7264578919869,1325.5262337163526,563.3486493294499,5777.615253546395,6873.690360767832,3248.8388081283156,57.49999999999999,2021,03,2021-03,85.63745161686727,532,298592,53,80.27,12.92
2021-03-26,OFF-CA-001,San Francisco Office,US-West,Office,20.349352177976336,309.6530162194614,131.6025318932711,803.2210788699992,955.1729629412466,884.7229034841754,57.49999999999999,2021,03,2021-03,10.32300152354952,1044,199335,107,92.53,0.91
2021-03-26,OFF-DE-001,Berlin Office,EU,Office,21.68702607760055,260.76396843782356,110.82468658607503,797.9471419148499,930.4588545785255,883.9456557214359,57.49999999999999,2021,03,2021-03,11.10607249701561,1074,201121,106,83.78,0.87
2021-03-26,OFF-NY-001,New York Office,US-East,Office,23.120856776442704,321.85168245915025,136.78696504513888,847.3870473021159,1007.2948691236975,833.8126488579022,57.49999999999999,2021,03,2021-03,10.80513731257422,1068,198409,106,93.22,0.94
2021-03-26,OFF-SG-001,Singapore Office,APAC,Office,20.98214703218558,333.56349498208533,141.76448536738627,813.6168464739209,976.3634788734928,817.5575857404053,57.49999999999999,2021,03,2021-03,10.100551973123885,1076,199532,101,96.66,0.91
2021-03-26,OFF-TX-001,Austin Office,US-Central,Office,21.81186563294753,328.5090279369913,139.61633687322131,885.175849997639,1046.604052503808,842.3308408640802,57.49999999999999,2021,03,2021-03,10.81653963275801,1054,201269,103,96.76,0.99
2021-03-26,OFF-UK-001,London Office,EU,Office,20.619826286879494,247.86980522666545,105.34466722133283,902.8052755966013,1028.7697691048136,840.2366278870015,57.49999999999999,2021,03,2021-03,10.677703960520065,1064,199713,105,96.35,0.97
2021-03-26,OFF-WA-001,Seattle Campus,US-West,Office,22.02577740472516,307.85621464541447,130.83889122430116,851.951895828149,1004.8165644571752,879.5891847011842,57.49999999999999,2021,03,2021-03,10.977595409533933,1081,200189,103,91.53,0.93
2021-04-25,DC-CA-001,California Data Center,US-West,Data Center,153.3705006949058,7236.419672284419,3039.2962623594563,2879.773535400507,6072.440298454869,20675.484777955484,57.99999999999999,2021,04,2021-04,54.02972639425882,214,499262,11057,112.39,28.38
2021-04-25,DC-IE-001,Dublin Data Center,EU,Data Center,169.70945136332523,6058.147714936049,2544.4220402731407,2535.85132499039,5249.982816626856,20536.09394893576,57.99999999999999,2021,04,2021-04,50.74818706339865,210,497223,11091,103.45,25.0
2021-04-25,DC-JP-001,Tokyo Data Center,APAC,Data Center,147.24674234086703,8665.86568170562,3639.6635863163606,2758.539972285998,6545.450300943226,21239.86686692554,57.99999999999999,2021,04,2021-04,52.882556259483714,216,501314,10716,123.77,30.3
2021-04-25,DC-NL-001,Amsterdam Data Center,EU,Data Center,167.06382657930587,6018.378538193378,2527.7189860412186,2463.1198019211147,5157.902614541639,20401.283180316535,57.99999999999999,2021,04,2021-04,52.02519372961225,212,496333,10808,99.14,24.33
